benchmark,bucket,bucket_size,contact_failure_rate,energy_quantile_high,energy_quantile_low,invalid_rate,is_extreme_low_energy_tail,mean_energy,mean_real_utility,model,seed,success_rate,support_distance,task,training_source
metaworld,12,2,0.0,0.65,0.6,0.5,False,199.3805160522461,8.223140514814968,expert_ibc,3,1.0,0.044372512929680925,reach-v3,scripted_expert
metaworld,13,2,0.0,0.7,0.65,0.0,False,209.90056610107422,8.304430461872407,expert_ibc,3,1.0,0.04243039312823298,reach-v3,scripted_expert
metaworld,14,2,0.0,0.75,0.7,0.0,False,227.1386947631836,8.446266073650802,expert_ibc,3,1.0,0.042783376251106994,reach-v3,scripted_expert
metaworld,15,2,0.0,0.8,0.75,0.0,False,251.11219024658203,8.391425841259554,expert_ibc,3,1.0,0.04306382226441288,reach-v3,scripted_expert
metaworld,16,2,0.0,0.85,0.8,0.0,False,257.9915771484375,8.337818560746879,expert_ibc,3,1.0,0.04261443609001618,reach-v3,scripted_expert
metaworld,17,2,0.0,0.9,0.85,0.5,False,272.2864532470703,8.147003306622807,expert_ibc,3,1.0,0.044105748381652946,reach-v3,scripted_expert
metaworld,18,2,0.0,0.95,0.9,0.5,False,283.5459289550781,8.204838750495346,expert_ibc,3,1.0,0.044194378085628525,reach-v3,scripted_expert
metaworld,19,2,0.0,1.0,0.95,0.5,False,315.91981506347656,8.149471493419037,expert_ibc,3,1.0,0.0442268659360998,reach-v3,scripted_expert
metaworld,0,3,0.0,0.05,0.0,0.0,True,-0.3311793903509776,8.510907709969592,high_reward_ablation,3,1.0,0.042763039486442694,reach-v3,high_reward_ablation
metaworld,1,3,0.0,0.1,0.05,0.0,False,-0.1503258521358172,8.497744679465928,high_reward_ablation,3,1.0,0.04252828558560709,reach-v3,high_reward_ablation
metaworld,2,3,0.0,0.15,0.1,0.0,False,0.07727279017368953,8.436075790930051,high_reward_ablation,3,1.0,0.04287639503166393,reach-v3,high_reward_ablation
metaworld,3,3,0.0,0.2,0.15,0.0,False,0.17475827286640802,8.416037714154006,high_reward_ablation,3,1.0,0.042891830296623495,reach-v3,high_reward_ablation
metaworld,4,3,0.0,0.25,0.2,0.0,False,0.2862125386794408,8.402713333047855,high_reward_ablation,3,1.0,0.042718260496454365,reach-v3,high_reward_ablation
metaworld,5,3,0.0,0.3,0.25,0.0,False,0.3871833086013794,8.394423484265449,high_reward_ablation,3,1.0,0.04241774322285028,reach-v3,high_reward_ablation
metaworld,6,3,0.0,0.35,0.3,0.0,False,0.4344225029150645,8.368757894883714,high_reward_ablation,3,1.0,0.04277924360244459,reach-v3,high_reward_ablation
metaworld,7,3,0.0,0.4,0.35,0.0,False,0.7101393342018127,8.346704793778212,high_reward_ablation,3,1.0,0.042495097170313294,reach-v3,high_reward_ablation
metaworld,8,2,0.0,0.45,0.4,0.0,False,0.9252544641494751,8.31164980111522,high_reward_ablation,3,1.0,0.04245162861980048,reach-v3,high_reward_ablation
metaworld,9,2,0.0,0.5,0.45,0.0,False,1.009833574295044,8.297052919858869,high_reward_ablation,3,1.0,0.04236209018552472,reach-v3,high_reward_ablation
metaworld,10,2,0.0,0.55,0.5,0.0,False,1.0994267463684082,8.29372601551025,high_reward_ablation,3,1.0,0.042432378914563654,reach-v3,high_reward_ablation
metaworld,11,2,0.0,0.6,0.55,0.0,False,1.1445388793945312,8.189887046326223,high_reward_ablation,3,1.0,0.044243853507894476,reach-v3,high_reward_ablation
metaworld,12,2,0.0,0.65,0.6,0.5,False,1.1868289709091187,8.123260024747985,high_reward_ablation,3,1.0,0.04590868294830537,reach-v3,high_reward_ablation
metaworld,13,2,0.0,0.7,0.65,0.0,False,1.2096152305603027,8.133718678953,high_reward_ablation,3,1.0,0.04591344747414683,reach-v3,high_reward_ablation
metaworld,14,2,0.0,0.75,0.7,0.5,False,1.4736801981925964,8.174219844862291,high_reward_ablation,3,1.0,0.04407695110382304,reach-v3,high_reward_ablation
metaworld,15,2,0.0,0.8,0.75,1.0,False,1.5553013682365417,8.04146150802816,high_reward_ablation,3,1.0,0.045966784437610014,reach-v3,high_reward_ablation
metaworld,16,2,0.0,0.85,0.8,1.0,False,1.6327171325683594,8.049165291356932,high_reward_ablation,3,1.0,0.04590895031721017,reach-v3,high_reward_ablation
metaworld,17,2,0.0,0.9,0.85,1.0,False,1.698244035243988,8.021225049568242,high_reward_ablation,3,1.0,0.04594217236882184,reach-v3,high_reward_ablation
metaworld,18,2,0.0,0.95,0.9,1.0,False,1.8903921842575073,8.007835325182848,high_reward_ablation,3,1.0,0.045906004142317006,reach-v3,high_reward_ablation
metaworld,19,2,0.0,1.0,0.95,1.0,False,1.9319552779197693,8.001098897542342,high_reward_ablation,3,1.0,0.04587957009807,reach-v3,high_reward_ablation
metaworld,0,3,0.0,0.05,0.0,0.0,True,-8.51213831001122,8.512151237255669,expert_calibrated,3,1.0,0.04274052337532901,reach-v3,small_pilot_labels
metaworld,1,3,0.0,0.1,0.05,0.0,False,-8.496487932076025,8.496501152179851,expert_calibrated,3,1.0,0.042550801696720764,reach-v3,small_pilot_labels
metaworld,2,3,0.0,0.15,0.1,0.0,False,-8.437417733246194,8.437435550676659,expert_calibrated,3,1.0,0.042766766276333246,reach-v3,small_pilot_labels
metaworld,3,3,0.0,0.2,0.15,0.0,False,-8.420204295668855,8.420219089233166,expert_calibrated,3,1.0,0.04287660681906471,reach-v3,small_pilot_labels
metaworld,4,3,0.0,0.25,0.2,0.0,False,-8.397594531262946,8.397589494480487,expert_calibrated,3,1.0,0.04261524480512637,reach-v3,small_pilot_labels
metaworld,5,3,0.0,0.3,0.25,0.0,False,-8.394014803661667,8.39400618800705,expert_calibrated,3,1.0,0.042645611147067754,reach-v3,small_pilot_labels
metaworld,6,3,0.0,0.35,0.3,0.0,False,-8.37583015075824,8.375825431025712,expert_calibrated,3,1.0,0.04262969662357482,reach-v3,small_pilot_labels
metaworld,7,3,0.0,0.4,0.35,0.0,False,-8.33964290637566,8.339637257636216,expert_calibrated,3,1.0,0.042644644149183064,reach-v3,small_pilot_labels
metaworld,8,2,0.0,0.45,0.4,0.0,False,-8.318777762684764,8.318767832682706,expert_calibrated,3,1.0,0.04233767394818615,reach-v3,small_pilot_labels
metaworld,9,2,0.0,0.5,0.45,0.0,False,-8.300407201018794,8.30039513502302,expert_calibrated,3,1.0,0.042415489060717154,reach-v3,small_pilot_labels
metaworld,10,2,0.0,0.55,0.5,0.0,False,-8.283284030340706,8.283265768778612,expert_calibrated,3,1.0,0.042492934710985544,reach-v3,small_pilot_labels
metaworld,11,2,0.0,0.6,0.55,0.0,False,-8.243902169379094,8.243871418702316,expert_calibrated,3,1.0,0.04244825833131087,reach-v3,small_pilot_labels
metaworld,12,2,0.0,0.65,0.6,0.0,False,-8.136111512620232,8.13610097026778,expert_calibrated,3,1.0,0.045910267560503745,reach-v3,small_pilot_labels
metaworld,13,2,0.0,0.7,0.65,0.0,False,-8.131946738800952,8.131940186299005,expert_calibrated,3,1.0,0.045925283008646164,reach-v3,small_pilot_labels
metaworld,14,2,0.0,0.75,0.7,1.0,False,-8.109164966630665,8.109173019620398,expert_calibrated,3,1.0,0.04585912613370893,reach-v3,small_pilot_labels
metaworld,15,2,0.0,0.8,0.75,1.0,False,-8.049151730151387,8.049165291356932,expert_calibrated,3,1.0,0.04590895031721017,reach-v3,small_pilot_labels
metaworld,16,2,0.0,0.85,0.8,1.0,False,-8.041462230903585,8.04146150802816,expert_calibrated,3,1.0,0.045966784437610014,reach-v3,small_pilot_labels
metaworld,17,2,0.0,0.9,0.85,1.0,False,-8.03485670306408,8.034859519179351,expert_calibrated,3,1.0,0.04590525748705934,reach-v3,small_pilot_labels
metaworld,18,2,0.0,0.95,0.9,1.0,False,-8.016497223173566,8.016487314493553,expert_calibrated,3,1.0,0.04586145356082165,reach-v3,small_pilot_labels
metaworld,19,2,0.0,1.0,0.95,1.0,False,-7.97882364175345,7.978812438620528,expert_calibrated,3,1.0,0.04596103556132785,reach-v3,small_pilot_labels
metaworld,0,3,0.0,0.05,0.0,0.0,True,-8.512151237255669,8.512151237255669,oracle,3,1.0,0.04274052337532901,reach-v3,upper_bound
metaworld,1,3,0.0,0.1,0.05,0.0,False,-8.496501152179851,8.496501152179851,oracle,3,1.0,0.042550801696720764,reach-v3,upper_bound
metaworld,2,3,0.0,0.15,0.1,0.0,False,-8.437435550676659,8.437435550676659,oracle,3,1.0,0.042766766276333246,reach-v3,upper_bound
metaworld,3,3,0.0,0.2,0.15,0.0,False,-8.420219089233166,8.420219089233166,oracle,3,1.0,0.04287660681906471,reach-v3,upper_bound
metaworld,4,3,0.0,0.25,0.2,0.0,False,-8.397589494480487,8.397589494480487,oracle,3,1.0,0.04261524480512637,reach-v3,upper_bound
metaworld,5,3,0.0,0.3,0.25,0.0,False,-8.39400618800705,8.39400618800705,oracle,3,1.0,0.042645611147067754,reach-v3,upper_bound
metaworld,6,3,0.0,0.35,0.3,0.0,False,-8.375825431025712,8.375825431025712,oracle,3,1.0,0.04262969662357482,reach-v3,upper_bound
metaworld,7,3,0.0,0.4,0.35,0.0,False,-8.339637257636216,8.339637257636216,oracle,3,1.0,0.042644644149183064,reach-v3,upper_bound
metaworld,8,2,0.0,0.45,0.4,0.0,False,-8.318767832682706,8.318767832682706,oracle,3,1.0,0.04233767394818615,reach-v3,upper_bound
metaworld,9,2,0.0,0.5,0.45,0.0,False,-8.30039513502302,8.30039513502302,oracle,3,1.0,0.042415489060717154,reach-v3,upper_bound
metaworld,10,2,0.0,0.55,0.5,0.0,False,-8.283265768778612,8.283265768778612,oracle,3,1.0,0.042492934710985544,reach-v3,upper_bound
metaworld,11,2,0.0,0.6,0.55,0.0,False,-8.243871418702316,8.243871418702316,oracle,3,1.0,0.04244825833131087,reach-v3,upper_bound
metaworld,12,2,0.0,0.65,0.6,0.0,False,-8.13610097026778,8.13610097026778,oracle,3,1.0,0.045910267560503745,reach-v3,upper_bound
metaworld,13,2,0.0,0.7,0.65,0.0,False,-8.131940186299005,8.131940186299005,oracle,3,1.0,0.045925283008646164,reach-v3,upper_bound
metaworld,14,2,0.0,0.75,0.7,1.0,False,-8.109173019620398,8.109173019620398,oracle,3,1.0,0.04585912613370893,reach-v3,upper_bound
metaworld,15,2,0.0,0.8,0.75,1.0,False,-8.049165291356932,8.049165291356932,oracle,3,1.0,0.04590895031721017,reach-v3,upper_bound
metaworld,16,2,0.0,0.85,0.8,1.0,False,-8.04146150802816,8.04146150802816,oracle,3,1.0,0.045966784437610014,reach-v3,upper_bound
metaworld,17,2,0.0,0.9,0.85,1.0,False,-8.034859519179351,8.034859519179351,oracle,3,1.0,0.04590525748705934,reach-v3,upper_bound
metaworld,18,2,0.0,0.95,0.9,1.0,False,-8.016487314493553,8.016487314493553,oracle,3,1.0,0.04586145356082165,reach-v3,upper_bound
metaworld,19,2,0.0,1.0,0.95,1.0,False,-7.978812438620528,7.978812438620528,oracle,3,1.0,0.04596103556132785,reach-v3,upper_bound
metaworld,0,3,0.0,0.05,0.0,0.0,True,7.90292231241862,8.510938105908147,expert_ibc,4,1.0,0.04425014372597335,reach-v3,scripted_expert
metaworld,1,3,0.0,0.1,0.05,0.0,False,10.250882466634115,8.561873061105517,expert_ibc,4,1.0,0.04283526585546885,reach-v3,scripted_expert
metaworld,2,3,0.0,0.15,0.1,0.6666666666666666,False,13.539040883382162,8.380432004831098,expert_ibc,4,1.0,0.04567331931936592,reach-v3,scripted_expert
metaworld,3,3,0.0,0.2,0.15,0.0,False,15.356274922688803,8.48437821616117,expert_ibc,4,1.0,0.04425364478505198,reach-v3,scripted_expert
metaworld,4,3,0.0,0.25,0.2,0.3333333333333333,False,16.850510597229004,8.405258564318324,expert_ibc,4,1.0,0.045674163807677824,reach-v3,scripted_expert
metaworld,5,3,0.0,0.3,0.25,0.3333333333333333,False,18.58673604329427,8.44876420467854,expert_ibc,4,1.0,0.04423599996503821,reach-v3,scripted_expert
metaworld,6,3,0.0,0.35,0.3,1.0,False,31.852585474650066,8.350767052887692,expert_ibc,4,1.0,0.04570558901470689,reach-v3,scripted_expert
metaworld,7,3,0.0,0.4,0.35,0.0,False,58.37176386515299,8.548188934017071,expert_ibc,4,1.0,0.042712411412000696,reach-v3,scripted_expert
metaworld,8,2,0.0,0.45,0.4,0.5,False,86.88445663452148,8.404518795195653,expert_ibc,4,1.0,0.043423415827547454,reach-v3,scripted_expert
metaworld,9,2,0.0,0.5,0.45,0.5,False,102.81378173828125,8.363510620314557,expert_ibc,4,1.0,0.04560992909467357,reach-v3,scripted_expert
metaworld,10,2,0.0,0.55,0.5,0.5,False,132.54497528076172,8.463499527711248,expert_ibc,4,1.0,0.04322953985826251,reach-v3,scripted_expert
metaworld,11,2,0.0,0.6,0.55,0.0,False,148.13265991210938,8.396239302071994,expert_ibc,4,1.0,0.04572348235623437,reach-v3,scripted_expert
metaworld,12,2,0.0,0.65,0.6,0.0,False,158.12110900878906,8.497516167970456,expert_ibc,4,1.0,0.04130529738354785,reach-v3,scripted_expert
metaworld,13,2,0.0,0.7,0.65,0.0,False,163.74683380126953,8.546549696107157,expert_ibc,4,1.0,0.041709914902424816,reach-v3,scripted_expert
metaworld,14,2,0.0,0.75,0.7,0.0,False,169.21074676513672,8.412281906018432,expert_ibc,4,1.0,0.0455888741097418,reach-v3,scripted_expert
metaworld,15,2,0.0,0.8,0.75,0.0,False,194.19386291503906,8.461474952352528,expert_ibc,4,1.0,0.04362617125262961,reach-v3,scripted_expert
metaworld,16,2,0.0,0.85,0.8,0.5,False,203.5536651611328,8.342270567064263,expert_ibc,4,1.0,0.04572917895199284,reach-v3,scripted_expert
metaworld,17,2,0.0,0.9,0.85,0.0,False,213.5091323852539,8.484205602210672,expert_ibc,4,1.0,0.04371463794827336,reach-v3,scripted_expert
metaworld,18,2,0.0,0.95,0.9,0.5,False,264.7104263305664,8.384726475615796,expert_ibc,4,1.0,0.045762093790246566,reach-v3,scripted_expert
metaworld,19,2,0.0,1.0,0.95,0.0,False,290.4928741455078,8.49715196044059,expert_ibc,4,1.0,0.043225572095737755,reach-v3,scripted_expert
metaworld,0,3,0.0,0.05,0.0,0.0,True,1.8168899615605671,8.658591218493095,high_reward_ablation,4,1.0,0.04129965290789841,reach-v3,high_reward_ablation
metaworld,1,3,0.0,0.1,0.05,0.3333333333333333,False,1.8600130875905354,8.519901975641863,high_reward_ablation,4,1.0,0.0429109566990244,reach-v3,high_reward_ablation
metaworld,2,3,0.0,0.15,0.1,0.0,False,2.0326248009999595,8.549642246224154,high_reward_ablation,4,1.0,0.042680386336365006,reach-v3,high_reward_ablation
metaworld,3,3,0.0,0.2,0.15,0.0,False,2.1819602648417153,8.531879104826265,high_reward_ablation,4,1.0,0.04275905327842594,reach-v3,high_reward_ablation
metaworld,4,3,0.0,0.25,0.2,0.0,False,2.215586503346761,8.492508367635766,high_reward_ablation,4,1.0,0.04407441701980363,reach-v3,high_reward_ablation
metaworld,5,3,0.0,0.3,0.25,0.0,False,2.345768928527832,8.45144633236819,high_reward_ablation,4,1.0,0.04403009235204749,reach-v3,high_reward_ablation
metaworld,6,3,0.0,0.35,0.3,0.0,False,2.4244514306386313,8.474490953955517,high_reward_ablation,4,1.0,0.04287017626692069,reach-v3,high_reward_ablation
metaworld,7,3,0.0,0.4,0.35,0.6666666666666666,False,2.4799466133117676,8.369395984168547,high_reward_ablation,4,1.0,0.0457090019920753,reach-v3,high_reward_ablation
metaworld,8,2,0.0,0.45,0.4,0.5,False,2.504479765892029,8.428130734703227,high_reward_ablation,4,1.0,0.04341653611135081,reach-v3,high_reward_ablation
metaworld,9,2,0.0,0.5,0.45,0.5,False,2.5204362869262695,8.45314102307581,high_reward_ablation,4,1.0,0.043544304467316025,reach-v3,high_reward_ablation
metaworld,10,2,0.0,0.55,0.5,0.5,False,2.5840684175491333,8.395879461876,high_reward_ablation,4,1.0,0.04352580791608929,reach-v3,high_reward_ablation
metaworld,11,2,0.0,0.6,0.55,0.0,False,2.7489579916000366,8.440674910462869,high_reward_ablation,4,1.0,0.04580278051321198,reach-v3,high_reward_ablation
metaworld,12,2,0.0,0.65,0.6,0.0,False,2.768562912940979,8.40280514596867,high_reward_ablation,4,1.0,0.04569949442974972,reach-v3,high_reward_ablation
metaworld,13,2,0.0,0.7,0.65,0.5,False,2.789125680923462,8.339275466213035,high_reward_ablation,4,1.0,0.04571421362276837,reach-v3,high_reward_ablation
metaworld,14,2,0.0,0.75,0.7,0.0,False,2.816775321960449,8.403966677761762,high_reward_ablation,4,1.0,0.04578152530591896,reach-v3,high_reward_ablation
metaworld,15,2,0.0,0.8,0.75,0.0,False,2.8384839296340942,8.39498302536042,high_reward_ablation,4,1.0,0.045619265130491055,reach-v3,high_reward_ablation
metaworld,16,2,0.0,0.85,0.8,0.0,False,2.890575408935547,8.384935187326942,high_reward_ablation,4,1.0,0.045868856615116416,reach-v3,high_reward_ablation
metaworld,17,2,0.0,0.9,0.85,1.0,False,3.008923888206482,8.359647158458856,high_reward_ablation,4,1.0,0.045790850872502176,reach-v3,high_reward_ablation
metaworld,18,2,0.0,0.95,0.9,0.5,False,3.202049970626831,8.376985919563378,high_reward_ablation,4,1.0,0.04568353345569515,reach-v3,high_reward_ablation
metaworld,19,2,0.0,1.0,0.95,1.0,False,3.3607858419418335,8.337636803193622,high_reward_ablation,4,1.0,0.04571114068018682,reach-v3,high_reward_ablation
metaworld,0,3,0.0,0.05,0.0,0.0,True,-8.658680251236168,8.65871143775786,expert_calibrated,4,1.0,0.04128705506541436,reach-v3,small_pilot_labels
metaworld,1,3,0.0,0.1,0.05,0.0,False,-8.621860912561306,8.621882341112846,expert_calibrated,4,1.0,0.04126642364712922,reach-v3,small_pilot_labels
metaworld,2,3,0.0,0.15,0.1,0.0,False,-8.577680640408518,8.577679745587234,expert_calibrated,4,1.0,0.0412424729103377,reach-v3,small_pilot_labels
metaworld,3,3,0.0,0.2,0.15,0.0,False,-8.559242371133822,8.559241568754326,expert_calibrated,4,1.0,0.0413841664815501,reach-v3,small_pilot_labels
metaworld,4,3,0.0,0.25,0.2,0.0,False,-8.514191331823708,8.514176866826169,expert_calibrated,4,1.0,0.041485624054058375,reach-v3,small_pilot_labels
metaworld,5,3,0.0,0.3,0.25,0.0,False,-8.460438212691036,8.46043732745556,expert_calibrated,4,1.0,0.044123549861774795,reach-v3,small_pilot_labels
metaworld,6,3,0.0,0.35,0.3,0.0,False,-8.44297571726225,8.442981147867792,expert_calibrated,4,1.0,0.045728132678087056,reach-v3,small_pilot_labels
metaworld,7,3,0.0,0.4,0.35,0.0,False,-8.437295433078868,8.43729826434177,expert_calibrated,4,1.0,0.04573227882890074,reach-v3,small_pilot_labels
metaworld,8,2,0.0,0.45,0.4,0.0,False,-8.42475380700802,8.424759174793603,expert_calibrated,4,1.0,0.045743698576383524,reach-v3,small_pilot_labels
metaworld,9,2,0.0,0.5,0.45,0.0,False,-8.413084049453154,8.413079091199112,expert_calibrated,4,1.0,0.045621271429879026,reach-v3,small_pilot_labels
metaworld,10,2,0.0,0.55,0.5,0.0,False,-8.402189066246862,8.40218116272524,expert_calibrated,4,1.0,0.04575823364836494,reach-v3,small_pilot_labels
metaworld,11,2,0.0,0.6,0.55,0.0,False,-8.379348355123096,8.37933660539949,expert_calibrated,4,1.0,0.04569777758480677,reach-v3,small_pilot_labels
metaworld,12,2,0.0,0.65,0.6,0.0,False,-8.373783235250801,8.373765385481928,expert_calibrated,4,1.0,0.04581961377075752,reach-v3,small_pilot_labels
metaworld,13,2,0.0,0.7,0.65,0.0,False,-8.366101488316918,8.366086519565007,expert_calibrated,4,1.0,0.04560426840877387,reach-v3,small_pilot_labels
metaworld,14,2,0.0,0.75,0.7,1.0,False,-8.359638838466198,8.359647158458856,expert_calibrated,4,1.0,0.045790850872502176,reach-v3,small_pilot_labels
metaworld,15,2,0.0,0.8,0.75,1.0,False,-8.354802495515168,8.354809698353286,expert_calibrated,4,1.0,0.04558948122737083,reach-v3,small_pilot_labels
metaworld,16,2,0.0,0.85,0.8,1.0,False,-8.34946198923507,8.349473072253677,expert_calibrated,4,1.0,0.04562396495972952,reach-v3,small_pilot_labels
metaworld,17,2,0.0,0.9,0.85,1.0,False,-8.343626867191627,8.343629000378233,expert_calibrated,4,1.0,0.04566950804454899,reach-v3,small_pilot_labels
metaworld,18,2,0.0,0.95,0.9,1.0,False,-8.325561987460926,8.325561470770676,expert_calibrated,4,1.0,0.04573621295924733,reach-v3,small_pilot_labels
metaworld,19,2,0.0,1.0,0.95,1.0,False,-8.288916782665805,8.288904400000234,expert_calibrated,4,1.0,0.04562947762599502,reach-v3,small_pilot_labels
metaworld,0,3,0.0,0.05,0.0,0.0,True,-8.65871143775786,8.65871143775786,oracle,4,1.0,0.04128705506541436,reach-v3,upper_bound
metaworld,1,3,0.0,0.1,0.05,0.0,False,-8.621882341112846,8.621882341112846,oracle,4,1.0,0.04126642364712922,reach-v3,upper_bound
metaworld,2,3,0.0,0.15,0.1,0.0,False,-8.577679745587234,8.577679745587234,oracle,4,1.0,0.0412424729103377,reach-v3,upper_bound
metaworld,3,3,0.0,0.2,0.15,0.0,False,-8.559241568754326,8.559241568754326,oracle,4,1.0,0.0413841664815501,reach-v3,upper_bound
metaworld,4,3,0.0,0.25,0.2,0.0,False,-8.514176866826169,8.514176866826169,oracle,4,1.0,0.041485624054058375,reach-v3,upper_bound
metaworld,5,3,0.0,0.3,0.25,0.0,False,-8.46043732745556,8.46043732745556,oracle,4,1.0,0.044123549861774795,reach-v3,upper_bound
metaworld,6,3,0.0,0.35,0.3,0.0,False,-8.442981147867792,8.442981147867792,oracle,4,1.0,0.045728132678087056,reach-v3,upper_bound
metaworld,7,3,0.0,0.4,0.35,0.0,False,-8.43729826434177,8.43729826434177,oracle,4,1.0,0.04573227882890074,reach-v3,upper_bound
metaworld,8,2,0.0,0.45,0.4,0.0,False,-8.424759174793603,8.424759174793603,oracle,4,1.0,0.045743698576383524,reach-v3,upper_bound
metaworld,9,2,0.0,0.5,0.45,0.0,False,-8.413079091199112,8.413079091199112,oracle,4,1.0,0.045621271429879026,reach-v3,upper_bound
metaworld,10,2,0.0,0.55,0.5,0.0,False,-8.40218116272524,8.40218116272524,oracle,4,1.0,0.04575823364836494,reach-v3,upper_bound
metaworld,11,2,0.0,0.6,0.55,0.0,False,-8.37933660539949,8.37933660539949,oracle,4,1.0,0.04569777758480677,reach-v3,upper_bound
metaworld,12,2,0.0,0.65,0.6,0.0,False,-8.373765385481928,8.373765385481928,oracle,4,1.0,0.04581961377075752,reach-v3,upper_bound
metaworld,13,2,0.0,0.7,0.65,0.0,False,-8.366086519565007,8.366086519565007,oracle,4,1.0,0.04560426840877387,reach-v3,upper_bound
metaworld,14,2,0.0,0.75,0.7,1.0,False,-8.359647158458856,8.359647158458856,oracle,4,1.0,0.045790850872502176,reach-v3,upper_bound
metaworld,15,2,0.0,0.8,0.75,1.0,False,-8.354809698353286,8.354809698353286,oracle,4,1.0,0.04558948122737083,reach-v3,upper_bound
metaworld,16,2,0.0,0.85,0.8,1.0,False,-8.349473072253677,8.349473072253677,oracle,4,1.0,0.04562396495972952,reach-v3,upper_bound
